trial,round,class_id,acc,bwt,forgetting,n
trial_0001,43,5,0.0,0.0,0.1320754716981132,53
trial_0001,43,6,0.0,0.0,0.21153846153846154,52
trial_0001,43,7,0.0,0.0,0.017241379310344827,58
trial_0001,43,8,0.0,0.0,0.16129032258064516,62
trial_0001,43,9,0.0,-0.5757575757575758,0.5757575757575758,66
trial_0001,43,10,0.0,-0.028169014084507043,0.04225352112676056,71
trial_0001,43,11,0.0,-0.014705882352941176,0.10294117647058823,68
trial_0001,43,12,0.0,-0.05555555555555555,0.18518518518518517,54
trial_0001,43,13,0.0,-0.045454545454545456,0.15151515151515152,66
trial_0001,43,14,0.0,-0.13333333333333333,0.13333333333333333,60
trial_0001,43,15,0.0,-0.037037037037037035,0.6481481481481481,54
trial_0001,43,16,0.0,-0.09859154929577464,0.6901408450704225,71
trial_0001,43,17,0.0,-0.13333333333333333,0.26666666666666666,60
trial_0001,43,18,0.5454545454545454,0.09090909090909088,0.4242424242424243,66
trial_0001,43,19,0.38461538461538464,0.38461538461538464,0.1538461538461538,52
trial_0001,43,20,0.17391304347826086,0.17391304347826086,0.2065217391304348,92
trial_0001,43,21,0.18181818181818182,0.18181818181818182,0.03636363636363635,55
trial_0001,43,22,0.2631578947368421,-0.5789473684210527,0.5789473684210527,57
trial_0001,43,23,0.34782608695652173,0.2391304347826087,0.15217391304347827,46
trial_0001,43,24,0.10416666666666667,0.10416666666666667,0.625,48
trial_0001,43,25,0.48148148148148145,0.48148148148148145,0.012345679012345678,81
trial_0001,43,26,0.3835616438356164,0.3835616438356164,0.0,73
trial_0001,44,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0001,44,1,0.0,-0.8,0.8,45
trial_0001,44,2,0.0,0.0,0.0196078431372549,51
trial_0001,44,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0001,44,4,0.0,0.0,0.46938775510204084,49
trial_0001,44,5,0.0,0.0,0.1320754716981132,53
trial_0001,44,6,0.0,0.0,0.21153846153846154,52
trial_0001,44,7,0.0,0.0,0.017241379310344827,58
trial_0001,44,8,0.0,0.0,0.16129032258064516,62
trial_0001,44,9,0.0,-0.5757575757575758,0.5757575757575758,66
trial_0001,44,10,0.0,-0.028169014084507043,0.04225352112676056,71
trial_0001,44,11,0.0,-0.014705882352941176,0.10294117647058823,68
trial_0001,44,12,0.0,-0.05555555555555555,0.18518518518518517,54
trial_0001,44,13,0.0,-0.045454545454545456,0.15151515151515152,66
trial_0001,44,14,0.0,-0.13333333333333333,0.13333333333333333,60
trial_0001,44,15,0.0,-0.037037037037037035,0.6481481481481481,54
trial_0001,44,16,0.0,-0.09859154929577464,0.6901408450704225,71
trial_0001,44,17,0.0,-0.13333333333333333,0.26666666666666666,60
trial_0001,44,18,0.48484848484848486,0.03030303030303033,0.48484848484848486,66
trial_0001,44,19,0.38461538461538464,0.38461538461538464,0.1538461538461538,52
trial_0001,44,20,0.2391304347826087,0.2391304347826087,0.14130434782608697,92
trial_0001,44,21,0.18181818181818182,0.18181818181818182,0.03636363636363635,55
trial_0001,44,22,0.38596491228070173,-0.45614035087719296,0.45614035087719296,57
trial_0001,44,23,0.3695652173913043,0.2608695652173913,0.13043478260869568,46
trial_0001,44,24,0.2708333333333333,0.2708333333333333,0.4583333333333333,48
trial_0001,44,25,0.35802469135802467,0.35802469135802467,0.13580246913580246,81
trial_0001,44,26,0.2602739726027397,0.2602739726027397,0.1232876712328767,73
trial_0001,45,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0001,45,1,0.0,-0.8,0.8,45
trial_0001,45,2,0.0,0.0,0.0196078431372549,51
trial_0001,45,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0001,45,4,0.0,0.0,0.46938775510204084,49
trial_0001,45,5,0.0,0.0,0.1320754716981132,53
trial_0001,45,6,0.0,0.0,0.21153846153846154,52
trial_0001,45,7,0.0,0.0,0.017241379310344827,58
trial_0001,45,8,0.0,0.0,0.16129032258064516,62
