trial,round,phase,alpha_mean,avg_forgetting,bwt,contribution_ratio,eval_acc,eval_loss,expanded_depth,expanded_width,expansion_g,incorp_accepted,incorp_active_adapters,incorp_candidacies_proposed,incorp_candidacy_pending,incorp_confirmed,incorp_monitoring,incorp_rejected,incorp_reverted,num_classes_seen,server_eval_acc,server_eval_loss,train_loss,worst_class_bwt,worst_class_bwt_id,worst_class_forgetting,worst_class_forgetting_id
trial_0014,53,eval,,,,,0.5263157894736842,2.4502168391880237,,,,,,,,,,,,,,,,,,,
trial_0014,53,global,,0.31530832416217786,0.002540674640435286,,,,,,,0,0,0,0,0,0,0,0,27,0.13560371517027864,14.194479955903518,,-1.0,1,1.0,1
trial_0014,54,train,0.25121695912898856,,,0.0480152057840469,,,0.0,0.0,0.009725825787315076,0,0,0,0,0,0,0,0,,,,0.02784821513245415,,,,
trial_0014,54,eval,,,,,0.5263157894736842,2.9775159170753076,,,,,,,,,,,,,,,,,,,
trial_0014,54,global,,0.3111787537394004,0.0066702450632127805,,,,,,,0,0,0,0,0,0,0,0,27,0.1368421052631579,14.420857848176277,,-1.0,1,1.0,1
trial_0014,55,train,0.25127878341268983,,,0.04901284359871072,,,0.0,0.0,0.009290477700817569,0,0,0,0,0,0,0,0,,,,0.03820007851613734,,,,
trial_0014,55,eval,,,,,0.5789473684210527,2.074779256394035,,,,,,,,,,,,,,,,,,,
trial_0014,55,global,,0.3131503066410201,0.004698692161593055,,,,,,,0,0,0,0,0,0,0,0,27,0.1386996904024768,14.534678262527514,,-1.0,1,1.0,1
trial_0014,56,train,0.25125326406448445,,,0.0499834215387385,,,0.0,0.0,0.007123834581154292,0,0,0,0,0,0,0,0,,,,0.0671624211521806,,,,
trial_0014,56,eval,,,,,0.47368421052631576,3.710944213365254,,,,,,,,,,,,,,,,,,,
trial_0014,56,global,,0.3136401688141725,0.006158147727232068,,,,,,,0,0,0,0,0,0,0,0,27,0.13436532507739937,14.11083781239418,,-1.0,1,1.0,1
trial_0014,57,train,0.25129454868270995,,,0.0496074138803685,,,0.0,0.0,0.007962916795185402,0,0,0,0,0,0,0,0,,,,0.02482463112409198,,,,
trial_0014,57,eval,,,,,0.5263157894736842,2.4072391113977094,,,,,,,,,,,,,,,,,,,
trial_0014,57,global,,0.31830180640901956,0.0014965101323850148,,,,,,,0,0,0,0,0,0,0,0,27,0.13374613003095975,14.830221245827689,,-1.0,1,1.0,1
trial_0014,58,train,0.25128778942087865,,,0.05082529466202919,,,0.0,0.0,0.007966637980814298,0,0,0,0,0,0,0,0,,,,0.07514579788050733,,,,
trial_0014,58,eval,,,,,0.47368421052631576,3.819032675341556,,,,,,,,,,,,,,,,,,,
trial_0014,58,global,,0.31408691574214354,0.008960263697246713,,,,,,,0,0,0,0,0,0,0,0,27,0.13746130030959752,14.147670842693318,,-1.0,1,1.0,1
trial_0014,59,train,0.25129623600143064,,,0.049027288847781236,,,0.0,0.0,0.007136258775689715,0,0,0,0,0,0,0,0,,,,0.02468733524410472,,,,
trial_0014,59,eval,,,,,0.5263157894736842,2.696964065250205,,,,,,,,,,,,,,,,,,,
trial_0014,59,global,,0.3164851027269094,0.00656207671248092,,,,,,,0,0,0,0,0,0,0,0,27,0.13993808049535603,14.446858933392694,,-1.0,1,1.0,1
trial_0014,60,train,0.2512675726667363,,,0.04863493303035167,,,0.0,0.0,0.006988665314256264,0,0,0,0,0,0,0,0,,,,0.018683612536546504,,,,
trial_0014,60,eval,,,,,0.5263157894736842,3.131540260816875,,,,,,,,,,,,,,,,,,,
trial_0014,60,global,,0.3190744394062123,0.003972740033178019,,,,,,,0,0,0,0,0,0,0,0,27,0.1325077399380805,14.481576797910519,,-1.0,1,1.0,1
trial_0014,61,train,0.2512736561450552,,,0.048670133377643345,,,0.0,0.0,0.005478912868606363,0,0,0,0,0,0,0,0,,,,0.017260535713725548,,,,
trial_0014,61,eval,,,,,0.5263157894736842,2.375115082335756,,,,,,,,,,,,,,,,,,,
trial_0014,61,global,,0.3182182916024476,0.005634040816008723,,,,,,,0,0,0,0,0,0,0,0,27,0.1393188854489164,14.714575398448082,,-1.0,1,1.0,1
trial_0014,62,train,0.25125956170736474,,,0.04709512185543141,,,0.0,0.0,0.0059541537999974305,0,0,0,0,0,0,0,0,,,,0.021400711037621485,,,,
trial_0014,62,eval,,,,,0.47368421052631576,3.7187369403086206,,,,,,,,,,,,,,,,,,,
trial_0014,62,global,,0.31633106972881236,0.007521262689643999,,,,,,,0,0,0,0,0,0,0,0,27,0.13622291021671826,14.318133346510376,,-1.0,1,1.0,1
trial_0014,63,train,0.251280463122307,,,0.047908734133903015,,,0.0,0.0,0.008090821272886156,0,0,0,0,0,0,0,0,,,,0.025898336521492957,,,,
trial_0014,63,eval,,,,,0.5263157894736842,2.9382773104466886,,,,,,,,,,,,,,,,,,,
trial_0014,63,global,,0.3154077617281448,0.008444570690311511,,,,,,,0,0,0,0,0,0,0,0,27,0.1417956656346749,14.625215163098032,,-1.0,1,1.0,1
trial_0014,64,train,0.25126764289242154,,,0.04783096592477027,,,0.0,0.0,0.0057119262055803505,0,0,0,0,0,0,0,0,,,,0.034731555134542375,,,,
trial_0014,64,eval,,,,,0.47368421052631576,2.7004230618476868,,,,,,,,,,,,,,,,,,,
trial_0014,64,global,,0.3145381055244662,0.009314226893990106,,,,,,,0,0,0,0,0,0,0,0,27,0.1386996904024768,14.799191714071268,,-1.0,1,1.0,1
trial_0014,65,train,0.25121693138746504,,,0.04681165421262701,,,0.0,0.0,0.00415482167022964,0,0,0,0,0,0,0,0,,,,0.012835296010983838,,,,
trial_0014,65,eval,,,,,0.5263157894736842,2.714246593023601,,,,,,,,,,,,,,,,,,,
trial_0014,65,global,,0.3132650728701463,0.010587259548310001,,,,,,,0,0,0,0,0,0,0,0,27,0.1411764705882353,14.49553813639071,,-1.0,1,1.0,1
trial_0014,66,train,0.25117901617542227,,,0.04640771670544401,,,0.0,0.0,0.0037876035087429823,0,0,0,0,0,0,0,0,,,,0.015087227804374928,,,,
trial_0014,66,eval,,,,,0.47368421052631576,3.3626387809452254,,,,,,,,,,,,,,,,,,,
trial_0014,66,global,,0.3097394662808175,0.01411286613763881,,,,,,,0,0,0,0,0,0,0,0,27,0.14241486068111456,14.352583431090364,,-1.0,1,1.0,1
trial_0014,67,train,0.2511727825758305,,,0.04594242002101655,,,0.0,0.0,0.004796521857961706,0,0,0,0,0,0,0,0,,,,0.01407450866466058,,,,
trial_0014,67,eval,,,,,0.5263157894736842,2.812544626551435,,,,,,,,,,,,,,,,,,,
trial_0014,67,global,,0.3199437588168687,0.0039085736015876445,,,,,,,0,0,0,0,0,0,0,0,27,0.13560371517027864,14.575906863374977,,-1.0,1,1.0,1
trial_0014,68,train,0.25111485003156864,,,0.04522405976944781,,,0.0,0.0,0.0027110941813124887,0,0,0,0,0,0,0,0,,,,0.011501664952727267,,,,
trial_0014,68,eval,,,,,0.47368421052631576,3.520420375623201,,,,,,,,,,,,,,,,,,,
trial_0014,68,global,,0.30163243638096093,0.02221989603749536,,,,,,,0,0,0,0,0,0,0,0,27,0.1498452012383901,14.671888940769822,,-1.0,1,1.0,1
trial_0014,69,train,0.25108452014466554,,,0.045690897297351915,,,0.0,0.0,0.003338673060909756,0,0,0,0,0,0,0,0,,,,0.028225002561841187,,,,
trial_0014,69,eval,,,,,0.5263157894736842,2.830981449077004,,,,,,,,,,,,,,,,,,,
trial_0014,69,global,,0.3132772392035917,0.0111362604426985,,,,,,,0,0,0,0,0,0,0,0,27,0.1436532507739938,14.640695946283016,,-1.0,1,1.0,1
trial_0014,70,train,0.25104970199630616,,,0.04515823278021305,,,0.0,0.0,0.004892288264849452,0,0,0,0,0,0,0,0,,,,0.01692390367586879,,,,
trial_0014,70,eval,,,,,0.5263157894736842,2.8504225924537563,,,,,,,,,,,,,,,,,,,
trial_0014,70,global,,0.31030236817037876,0.014916284454977505,,,,,,,0,0,0,0,0,0,0,0,27,0.14427244582043344,14.559852009587244,,-1.0,1,1.0,1
trial_0014,71,train,0.2509997119294836,,,0.043127060570615404,,,0.0,0.0,0.003256414571815379,0,0,0,0,0,0,0,0,,,,0.011802996881416257,,,,
trial_0014,71,eval,,,,,0.47368421052631576,3.5247905505330936,,,,,,,,,,,,,,,,,,,
trial_0014,71,global,,0.3093106306642473,0.016581422634509565,,,,,,,0,0,0,0,0,0,0,0,27,0.14613003095975233,14.571000104496722,,-1.0,1,1.0,1
trial_0014,72,train,0.2509384618160572,,,0.042588842041949,,,0.0,0.0,0.0022117126116001527,0,0,0,0,0,0,0,0,,,,0.009741206011342998,,,,
trial_0014,72,eval,,,,,0.5263157894736842,3.302469824489794,,,,,,,,,,,,,,,,,,,
trial_0014,72,global,,0.30666745052109234,0.021244804797866574,,,,,,,0,0,0,0,0,0,0,0,27,0.15170278637770898,14.3665381653021,,-1.0,1,1.0,1
trial_0014,73,train,0.25089275551603196,,,0.04230207838910691,,,0.0,0.0,0.0021418980538734844,0,0,0,0,0,0,0,0,,,,0.013993161978710873,,,,
trial_0014,73,eval,,,,,0.5789473684210527,3.335362088496607,,,,,,,,,,,,,,,,,,,
trial_0014,73,global,,0.31499026648346234,0.012921988835496563,,,,,,,0,0,0,0,0,0,0,0,27,0.14241486068111456,14.81407283157018,,-1.0,1,1.0,1
trial_0014,74,train,0.25082313380342847,,,0.04151884196920597,,,0.0,0.0,0.0016080728878110446,0,0,0,0,0,0,0,0,,,,0.016213391364792065,,,,
trial_0014,74,eval,,,,,0.5789473684210527,3.2168100870667806,,,,,,,,,,,,,,,,,,,
trial_0014,74,global,,0.3099985462025284,0.01791370911643047,,,,,,,0,0,0,0,0,0,0,0,27,0.14922600619195048,14.652921491215473,,-1.0,1,1.0,1
trial_0014,75,train,0.2507772905395386,,,0.04083860364366085,,,0.0,0.0,0.0025198251786121622,0,0,0,0,0,0,0,0,,,,0.007896465706764489,,,,
trial_0014,75,eval,,,,,0.5789473684210527,3.42786288352095,,,,,,,,,,,,,,,,,,,
trial_0014,75,global,,0.3129938656319519,0.01491838968700703,,,,,,,0,0,0,0,0,0,0,0,27,0.14489164086687306,14.80155963720552,,-1.0,1,1.0,1
trial_0014,76,train,0.2507414859026036,,,0.04064871909770559,,,0.0,0.0,0.0013651981909556237,0,0,0,0,0,0,0,0,,,,0.0412027142150988,,,,
trial_0014,76,eval,,,,,0.5263157894736842,3.797876182297554,,,,,,,,,,,,,,,,,,,
trial_0014,76,global,,0.3123711166404649,0.015541138678494028,,,,,,,0,0,0,0,0,0,0,0,27,0.14674922600619195,14.88931846028142,,-1.0,1,1.0,1
trial_0014,77,train,0.2507296721351907,,,0.04172261947012962,,,0.0,0.0,0.0021151398733367235,0,0,0,0,0,0,0,0,,,,0.03429677123979975,,,,
trial_0014,77,eval,,,,,0.47368421052631576,3.397863319045619,,,,,,,,,,,,,,,,,,,
trial_0014,77,global,,0.3140799429145163,0.013832312404442625,,,,,,,0,0,0,0,0,0,0,0,27,0.1417956656346749,14.995095381131483,,-1.0,1,1.0,1
trial_0014,78,train,0.2507062822263292,,,0.04109040758711226,,,0.0,0.0,0.0042625231183805274,0,0,0,0,0,0,0,0,,,,0.04736482591839424,,,,
trial_0014,78,eval,,,,,0.5263157894736842,3.058762851496412,,,,,,,,,,,,,,,,,,,
trial_0014,78,global,,0.3155301900298486,0.012382065289110313,,,,,,,0,0,0,0,0,0,0,0,27,0.14489164086687306,15.486330425628568,,-1.0,1,1.0,1
trial_0014,79,train,0.25064706929186553,,,0.04121299531865627,,,0.0,0.0,0.0013516354788930102,0,0,0,0,0,0,0,0,,,,0.04123054345080025,,,,
trial_0014,79,eval,,,,,0.5789473684210527,3.065976249544244,,,,,,,,,,,,,,,,,,,
trial_0014,79,global,,0.3112447555794478,0.016667499739511146,,,,,,,0,0,0,0,0,0,0,0,27,0.14613003095975233,14.814690727493712,,-1.0,1,1.0,1
trial_0014,80,train,0.2505546633867507,,,0.039236215517876,,,0.0,0.0,0.0011218453369981442,0,0,0,0,0,0,0,0,,,,0.007150723277723271,,,,
trial_0014,80,eval,,,,,0.5263157894736842,3.346249241568282,,,,,,,,,,,,,,,,,,,
trial_0014,80,global,,0.31815321231728116,0.01200371191301334,,,,,,,0,0,0,0,0,0,0,0,27,0.14551083591331268,15.425665472166457,,-1.0,1,1.0,1
trial_0014,81,train,0.2505316696268447,,,0.0395464779848748,,,0.0,0.0,0.007404174966730818,0,0,0,0,0,0,0,0,,,,0.03782728407449412,,,,
trial_0014,81,eval,,,,,0.5789473684210527,3.0161152838187073,,,,,,,,,,,,,,,,,,,
trial_0014,81,global,,0.3134751760189998,0.016681748211294718,,,,,,,0,0,0,0,0,0,0,0,27,0.1479876160990712,15.235862420144096,,-1.0,1,1.0,1
trial_0014,82,train,0.25044875671254824,,,0.038239371586353224,,,0.0,0.0,0.0009872647916323487,0,0,0,0,0,0,0,0,,,,0.005662249902513178,,,,
trial_0014,82,eval,,,,,0.5263157894736842,4.094297133545441,,,,,,,,,,,,,,,,,,,
trial_0014,82,global,,0.30908814156009173,0.021068782670202773,,,,,,,0,0,0,0,0,0,0,0,27,0.15108359133126936,14.82139918560583,,-1.0,1,1.0,1
trial_0014,83,train,0.25038532072559316,,,0.03826265227287373,,,0.0,0.0,0.00476193984316698,0,0,0,0,0,0,0,0,,,,0.01684347146227031,,,,
trial_0014,83,eval,,,,,0.5263157894736842,3.505266277278056,,,,,,,,,,,,,,,,,,,
trial_0014,83,global,,0.30943623246287805,0.020720691767416418,,,,,,,0,0,0,0,0,0,0,0,27,0.15170278637770898,15.143769198674535,,-1.0,1,1.0,1
trial_0014,84,train,0.2502839704777332,,,0.036764951462441305,,,0.0,0.0,0.000752663351925142,0,0,0,0,0,0,0,0,,,,0.0060184096491479495,,,,
trial_0014,84,eval,,,,,0.5263157894736842,3.460053052949278,,,,,,,,,,,,,,,,,,,
trial_0014,84,global,,0.3134166159167658,0.01674030831352871,,,,,,,0,0,0,0,0,0,0,0,27,0.14860681114551083,14.804658172890868,,-1.0,1,1.0,1
trial_0014,85,train,0.2502309160029635,,,0.03673013600897281,,,0.0,0.0,0.004946730637265261,0,0,0,0,0,0,0,0,,,,0.017663664507336176,,,,
trial_0014,85,eval,,,,,0.5263157894736842,3.7800157571628485,,,,,,,,,,,,,,,,,,,
trial_0014,85,global,,0.31119354117173265,0.01896338305856182,,,,,,,0,0,0,0,0,0,0,0,27,0.15046439628482972,14.89752695184005,,-1.0,1,1.0,1
trial_0014,86,train,0.25014053665577096,,,0.03570819408335584,,,0.0,0.0,0.0007108238489386265,0,0,0,0,0,0,0,0,,,,0.004966076035916709,,,,
trial_0014,86,eval,,,,,0.5263157894736842,4.035485299010025,,,,,,,,,,,,,,,,,,,
trial_0014,86,global,,0.31322324658170675,0.016933677648587747,,,,,,,0,0,0,0,0,0,0,0,27,0.1479876160990712,14.87097562902114,,-1.0,1,1.0,1
trial_0014,87,train,0.2500572014362254,,,0.035490075641490045,,,0.0,0.0,0.0021524829005431186,0,0,0,0,0,0,0,0,,,,0.006242723082551121,,,,
trial_0014,87,eval,,,,,0.5263157894736842,4.196219249769791,,,,,,,,,,,,,,,,,,,
trial_0014,87,global,,0.312834747939767,0.01869391840301035,,,,,,,0,0,0,0,0,0,0,0,27,0.15294117647058825,15.11589074858202,,-1.0,1,1.0,1
trial_0014,88,train,0.25000203448407193,,,0.03457519538859104,,,0.0,0.0,0.0009033425629743936,0,0,0,0,0,0,0,0,,,,0.00988097485577595,,,,
trial_0014,88,eval,,,,,0.5263157894736842,4.446606811713297,,,,,,,,,,,,,,,,,,,
trial_0014,88,global,,0.31925971983884166,0.012268946503935698,,,,,,,0,0,0,0,0,0,0,0,27,0.14489164086687306,15.308504545135026,,-1.0,1,1.0,1
trial_0014,89,train,0.24993682303961284,,,0.03471458687427196,,,0.0,0.0,0.0007870540497954589,0,0,0,0,0,0,0,0,,,,0.047205178196713694,,,,
trial_0014,89,eval,,,,,0.5263157894736842,4.742147219800627,,,,,,,,,,,,,,,,,,,
trial_0014,89,global,,0.31616138478970573,0.015367281553071663,,,,,,,0,0,0,0,0,0,0,0,27,0.14736842105263157,15.082854275068632,,-1.0,1,1.0,1
trial_0014,90,train,0.24983513910085592,,,0.03387899538303943,,,0.0,0.0,0.0006858726224271914,0,0,0,0,0,0,0,0,,,,0.009989072162774665,,,,
trial_0014,90,eval,,,,,0.631578947368421,2.937772204585551,,,,,,,,,,,,,,,,,,,
trial_0014,90,global,,0.3196135769126059,0.011915089430171433,,,,,,,0,0,0,0,0,0,0,0,27,0.14551083591331268,15.38296686887003,,-1.0,1,1.0,1
trial_0015,1,train,0.25072800924506367,,,0.016382422970159898,,,0.0,0.0,0.002826578910698489,0,0,0,0,0,0,0,0,,,,2.197898736482934,,,,
trial_0015,1,eval,,,,,0.058823529411764705,2.191102897419649,,,,,,,,,,,,,,,,,,,
trial_0015,1,global,,,,,,,,,,0,0,0,0,0,0,0,0,9,0.09473684210526316,2.19783210553621,,,,,
trial_0015,2,train,0.2506224218803116,,,0.019153656603037555,,,0.0,0.0,0.021383405861421192,0,0,0,0,0,0,0,0,,,,2.1508850261631896,,,,
trial_0015,2,eval,,,,,0.29411764705882354,2.1794134869295005,,,,,,,,,,,,,,,,,,,
trial_0015,2,global,,0.0962962962962963,0.05666612323941922,,,,,,,0,0,0,0,0,0,0,0,9,0.16,2.205781764482197,,-0.8666666666666667,1,0.8666666666666667,1
trial_0015,3,train,0.25055330350429195,,,0.02714664083492907,,,0.0,0.0,0.02289245268683645,0,0,0,0,0,0,0,0,,,,1.8642420601911853,,,,
trial_0015,3,eval,,,,,0.1764705882352941,2.289642340996686,,,,,,,,,,,,,,,,,,,
trial_0015,3,global,,0.11242818114900281,0.04053423838671271,,,,,,,0,0,0,0,0,0,0,0,9,0.1431578947368421,2.409283279117785,,-0.7111111111111111,1,0.7111111111111111,1
trial_0015,4,train,0.25049848005741454,,,0.031353363507910625,,,0.0,0.0,0.031024958542253397,0,0,0,0,0,0,0,0,,,,1.505737066352753,,,,
trial_0015,4,eval,,,,,0.47058823529411764,2.4618808592067047,,,,,,,,,,,,,,,,,,,
trial_0015,4,global,,0.1212247862107806,0.0795025372011152,,,,,,,0,0,0,0,0,0,0,0,9,0.18526315789473685,2.646330468529149,,-0.6444444444444444,1,0.6444444444444444,1
trial_0015,5,train,0.25045733248131186,,,0.03407148828234854,,,0.0,0.0,0.03654646887620794,0,0,0,0,0,0,0,0,,,,1.1357627512281958,,,,
trial_0015,5,eval,,,,,0.411764705882353,3.3880833106882435,,,,,,,,,,,,,,,,,,,
trial_0015,5,global,,0.12384451429822191,0.08329306552393032,,,,,,,0,0,0,0,0,0,0,0,9,0.1831578947368421,3.5144755694740697,,-0.4666666666666667,1,0.4666666666666667,1
trial_0015,6,train,0.250422115378742,,,0.034730446112306815,,,0.0,0.0,0.04598675131609169,0,0,0,0,0,0,0,0,,,,0.8336039929534145,,,,
trial_0015,6,eval,,,,,0.4117647058823529,3.405512585359461,,,,,,,,,,,,,,,,,,,
trial_0015,6,global,,0.14076830001812823,0.066369279804024,,,,,,,0,0,0,0,0,0,0,0,9,0.16842105263157894,4.010767706318905,,-0.6,1,0.6,1
trial_0015,7,train,0.25035034063496164,,,0.036460358130780954,,,0.0,0.0,0.04923204701346688,0,0,0,0,0,0,0,0,,,,0.6906653567624661,,,,
trial_0015,7,eval,,,,,0.35294117647058826,3.7069356441497803,,,,,,,,,,,,,,,,,,,
trial_0015,7,global,,0.15962606127152773,0.07583395863777047,,,,,,,0,0,0,0,0,0,0,0,9,0.17684210526315788,4.38485919099105,,-0.5777777777777777,1,0.5777777777777777,1
trial_0015,8,train,0.25027099666716174,,,0.03635581422455703,,,0.0,0.0,0.05133449969978273,0,0,0,0,0,0,0,0,,,,0.6189614626698186,,,,
trial_0015,8,eval,,,,,0.3529411764705882,3.8691522443995754,,,,,,,,,,,,,,,,,,,
trial_0015,8,global,,0.161284104978572,0.07627235098942638,,,,,,,0,0,0,0,0,0,0,0,9,0.17684210526315788,4.657396339617278,,-0.6,1,0.6,1
trial_0015,9,train,0.2502271725407129,,,0.03873407953902136,,,0.0,0.0,0.046657656783921815,0,0,0,0,0,0,0,0,,,,0.48814456257052224,,,,
trial_0015,9,eval,,,,,0.35294117647058826,4.176096593632417,,,,,,,,,,,,,,,,,,,
trial_0015,9,global,,0.16872623693351985,0.07445375135434013,,,,,,,0,0,0,0,0,0,0,0,9,0.17894736842105263,5.257166544763665,,-0.6888888888888889,1,0.6888888888888889,1
trial_0015,10,train,0.25018109588683407,,,0.038714938525912124,,,0.0,0.0,0.04872753174055981,0,0,0,0,0,0,0,0,,,,0.4200930797852544,,,,
trial_0015,10,eval,,,,,0.4117647058823529,4.477751830044915,,,,,,,,,,,,,,,,,,,
trial_0015,10,global,,0.15950456339751842,0.08559113370260209,,,,,,,0,0,0,0,0,0,0,0,9,0.18736842105263157,5.737785744416087,,-0.5111111111111111,1,0.5111111111111111,1
trial_0015,11,train,0.2503346553029016,,,0.02781713216803795,,,0.0,0.0,0.08089486085051745,0,0,0,0,0,0,0,0,,,,12.210595204540617,,,,
trial_0015,11,eval,,,,,0.42105263157894735,2.082866493024324,,,,,,,,,,,,,,,,,,,
trial_0015,11,global,,0.35620680821123163,-0.1111111111111111,,,,,,,0,0,0,0,0,0,0,0,18,0.04880382775119617,9.528086331928746,,-1.0,1,1.0,1
trial_0015,12,train,0.2502813510770021,,,0.0399759650923485,,,0.0,1.0,0.26627369814140855,0,0,0,0,0,0,0,0,,,,1.8923355841513443,,,,
trial_0015,12,eval,,,,,0.05263157894736842,2.0957349350577905,,,,,,,,,,,,,,,,,,,
trial_0015,12,global,,0.21326988371653988,-0.02025235632894659,,,,,,,0,0,0,0,0,0,0,0,18,0.0937799043062201,7.667443744987962,,-1.0,1,1.0,1
trial_0015,13,train,0.2504000341476396,,,0.03990231974180354,,,0.0,0.0,0.06613882994929025,0,0,0,0,0,0,0,0,,,,1.3642748528056674,,,,
trial_0015,13,eval,,,,,0.5789473684210527,1.6618785481703906,,,,,,,,,,,,,,,,,,,
trial_0015,13,global,,0.21640306740527912,0.003647463000312122,,,,,,,0,0,0,0,0,0,0,0,18,0.11483253588516747,9.848863223865271,,-1.0,1,1.0,1
trial_0015,14,train,0.25039157999116324,,,0.0455868334271187,,,0.0,0.0,0.04661375468726769,0,0,0,0,0,0,0,0,,,,1.02790120798488,,,,
trial_0015,14,eval,,,,,0.47368421052631576,1.6057607186468024,,,,,,,,,,,,,,,,,,,
trial_0015,14,global,,0.22342095873689594,0.011163275952008346,,,,,,,0,0,0,0,0,0,0,0,18,0.12535885167464114,9.10223391409696,,-1.0,1,1.0,1
trial_0015,15,train,0.2504114508628845,,,0.04700820286606633,,,0.0,0.0,0.0499072153381137,0,0,0,0,0,0,0,0,,,,0.7858656597460888,,,,
trial_0015,15,eval,,,,,0.5263157894736842,1.6165396100596376,,,,,,,,,,,,,,,,,,,
trial_0015,15,global,,0.22598032142697758,0.019216575835373586,,,,,,,0,0,0,0,0,0,0,0,18,0.13301435406698564,9.516802409048855,,-1.0,1,1.0,1
trial_0015,16,train,0.25040471068648407,,,0.04751577418903972,,,0.0,0.0,0.04680258939259274,0,0,0,0,0,0,0,0,,,,0.5694442554268726,,,,
trial_0015,16,eval,,,,,0.5263157894736842,1.7575933525436802,,,,,,,,,,,,,,,,,,,
trial_0015,16,global,,0.23025454514564572,0.01967170864805036,,,,,,,0,0,0,0,0,0,0,0,18,0.1339712918660287,9.661221826361697,,-1.0,1,1.0,1
trial_0015,17,train,0.25039726166531096,,,0.049822335672933,,,0.0,0.0,0.04850123455358107,0,0,0,0,0,0,0,0,,,,0.4613142995986827,,,,
trial_0015,17,eval,,,,,0.5789473684210527,1.839590536920648,,,,,,,,,,,,,,,,,,,
trial_0015,17,global,,0.23703024035915743,0.01470729263235937,,,,,,,0,0,0,0,0,0,0,0,18,0.12727272727272726,9.604672143561988,,-1.0,1,1.0,1
trial_0015,18,train,0.25040838850098984,,,0.05016728715841161,,,0.0,0.0,0.04814419061985127,0,0,0,0,0,0,0,0,,,,0.3116422658184548,,,,
trial_0015,18,eval,,,,,0.631578947368421,1.839622654412922,,,,,,,,,,,,,,,,,,,
trial_0015,18,global,,0.23797734372272028,0.019933028774969313,,,,,,,0,0,0,0,0,0,0,0,18,0.13301435406698564,9.779722830211147,,-1.0,1,1.0,1
trial_0015,19,train,0.25040858325570126,,,0.052125769645668736,,,0.0,0.0,0.04713169461939225,0,0,0,0,0,0,0,0,,,,0.28994907997067276,,,,
trial_0015,19,eval,,,,,0.6842105263157895,1.9652871473839408,,,,,,,,,,,,,,,,,,,
trial_0015,19,global,,0.23965783112768527,0.023303046420509368,,,,,,,0,0,0,0,0,0,0,0,18,0.13588516746411483,9.688862985401062,,-1.0,1,1.0,1
trial_0015,20,train,0.2504067498930665,,,0.052809808489888206,,,0.0,0.0,0.04758898477871405,0,0,0,0,0,0,0,0,,,,0.22443043190302464,,,,
trial_0015,20,eval,,,,,0.6842105263157894,1.6745916416770532,,,,,,,,,,,,,,,,,,,
trial_0015,20,global,,0.2428102628058465,0.029409874001607415,,,,,,,0,0,0,0,0,0,0,0,18,0.1416267942583732,9.7436883782656,,-1.0,1,1.0,1
trial_0015,21,train,0.2501675862264126,,,0.04493552382956159,,,0.0,0.0,0.06754284098427353,0,0,0,0,0,0,0,0,,,,14.143079121907551,,,,
trial_0015,21,eval,,,,,0.3157894736842105,2.1112763881683345,,,,,,,,,,,,,,,,,,,
trial_0015,21,global,,0.37778834613383316,-0.10556820932637927,,,,,,,0,0,0,0,0,0,0,0,27,0.06130030959752322,10.89019019773501,,-1.0,1,1.0,1
trial_0015,22,train,0.25016887501833285,,,0.057219706951303684,,,0.0,0.5106382978723404,0.15459282316584538,0,0,0,0,0,0,0,0,,,,1.4642808800893472,,,,
trial_0015,22,eval,,,,,0.47368421052631576,1.7953797641553377,,,,,,,,,,,,,,,,,,,
trial_0015,22,global,,0.26915902814755266,-0.03175422117569969,,,,,,,0,0,0,0,0,0,0,0,27,0.09287925696594428,10.417474308545376,,-1.0,1,1.0,1
trial_0015,23,train,0.250106894589485,,,0.05670712349262643,,,0.0,0.0,0.05261612702557382,0,0,0,0,0,0,0,0,,,,0.9855346904437874,,,,
trial_0015,23,eval,,,,,0.5263157894736842,1.8370002319938257,,,,,,,,,,,,,,,,,,,
trial_0015,23,global,,0.28290788138001666,-0.04054555028234845,,,,,,,0,0,0,0,0,0,0,0,27,0.08854489164086687,11.588541379284932,,-1.0,1,1.0,1
trial_0015,24,train,0.25005494739781037,,,0.05445357586475128,,,0.0,0.0,0.03595099862902723,0,0,0,0,0,0,0,0,,,,0.697944564669972,,,,
trial_0015,24,eval,,,,,0.5789473684210527,1.9556137856684233,,,,,,,,,,,,,,,,,,,
trial_0015,24,global,,0.2858500662249371,-0.038560795057423304,,,,,,,0,0,0,0,0,0,0,0,27,0.09287925696594428,11.412059422543175,,-1.0,1,1.0,1
trial_0015,25,train,0.25000031863121275,,,0.053487823364582465,,,0.0,0.0,0.03557603858173528,0,0,0,0,0,0,0,0,,,,0.5185456675241743,,,,
trial_0015,25,eval,,,,,0.5263157894736842,1.985951128758882,,,,,,,,,,,,,,,,,,,
trial_0015,25,global,,0.2910495902650408,-0.034346986878512446,,,,,,,0,0,0,0,0,0,0,0,27,0.09969040247678018,11.929869613411256,,-1.0,1,1.0,1
trial_0015,26,train,0.24993435023946964,,,0.051575087486429416,,,0.0,0.0,0.03610729514522122,0,0,0,0,0,0,0,0,,,,0.41347976508010925,,,,
trial_0015,26,eval,,,,,0.5263157894736842,2.1042097383423854,,,,,,,,,,,,,,,,,,,
